LSOA_ID,traffic_signals,surveillance,traffic_sign,total_facilities,Road_Length,total_per_km
E01002509,0.0,0.0,0.0,0.0,4355.513229,0.0
E01002511,6.0,0.0,0.0,6.0,4666.787349,1.285681037359819
E01002512,8.0,1.0,0.0,9.0,12438.56936,0.7235558800630429
E01002513,4.0,0.0,0.0,4.0,6685.649824,0.598296366890304
E01002514,5.0,0.0,0.0,5.0,5031.365356,0.9937660349068874
E01002516,0.0,0.0,0.0,0.0,6436.396195,0.0
E01002518,0.0,0.0,0.0,0.0,3450.2206,0.0
E01002519,1.0,1.0,0.0,2.0,6640.625171,0.3011764628327642
E01002520,3.0,0.0,0.0,3.0,7877.796835,0.3808171323575394
E01002521,24.0,0.0,0.0,24.0,9140.146745,2.625778411394641
E01002523,1.0,0.0,0.0,1.0,3073.191672,0.32539460818895516
E01002525,3.0,0.0,0.0,3.0,6155.760231,0.4873484163486744
E01002526,5.0,0.0,0.0,5.0,5406.312754,0.9248447560309236
E01002527,2.0,0.0,0.0,2.0,7434.146818,0.26902885414604416
E01002528,5.0,0.0,0.0,5.0,5899.461974,0.8475349145457515
E01002529,0.0,0.0,0.0,0.0,4407.692022,0.0
E01002530,0.0,0.0,0.0,0.0,4589.605297,0.0
E01002531,0.0,0.0,0.0,0.0,4027.862265,0.0
E01002533,0.0,0.0,0.0,0.0,10629.20981,0.0
E01002534,0.0,0.0,0.0,0.0,4224.006231,0.0
E01002535,4.0,2.0,0.0,6.0,7204.794426,0.8327787921814606
E01002536,0.0,0.0,0.0,0.0,5591.942481,0.0
E01002537,4.0,1.0,0.0,5.0,6626.926656,0.7544975611693265
E01002538,0.0,0.0,0.0,0.0,8565.735778,0.0
E01002539,0.0,0.0,0.0,0.0,5248.641761,0.0
E01002540,0.0,0.0,0.0,0.0,4135.501849,0.0
E01002541,0.0,0.0,0.0,0.0,5990.841918,0.0
E01002542,1.0,0.0,0.0,1.0,4158.646139,0.2404628733909211
E01002543,0.0,0.0,0.0,0.0,4643.358575,0.0
E01002544,0.0,0.0,0.0,0.0,4003.489639,0.0
E01002545,0.0,0.0,0.0,0.0,4835.463285,0.0
E01002546,7.0,0.0,0.0,7.0,4521.133015,1.5482844624955143
E01002547,2.0,0.0,0.0,2.0,3579.358028,0.5587594156144025
E01002548,0.0,2.0,0.0,2.0,11742.03326,0.17032825199134208
E01002549,2.0,0.0,0.0,2.0,7533.719297,0.265473124383121
E01002550,0.0,0.0,0.0,0.0,2822.411382,0.0
E01002551,0.0,0.0,0.0,0.0,4765.797565,0.0
E01002552,0.0,0.0,0.0,0.0,4403.825711,0.0
E01002553,4.0,0.0,0.0,4.0,4051.760309,0.9872252292700959
E01002555,1.0,0.0,0.0,1.0,6473.896065,0.15446648972422142
E01002556,0.0,0.0,0.0,0.0,2793.660746,0.0
E01002557,2.0,0.0,0.0,2.0,5629.500875,0.3552712832645221
E01002558,4.0,2.0,0.0,6.0,5199.451234,1.1539679343014297
E01002559,19.0,1.0,0.0,20.0,21525.88194,0.9291140802382382
E01002560,0.0,0.0,0.0,0.0,4754.017766,0.0
E01002561,0.0,0.0,0.0,0.0,1832.925071,0.0
E01002562,2.0,0.0,0.0,2.0,6479.439132,0.30866869172712835
E01002563,5.0,1.0,0.0,6.0,7802.941302,0.7689408093409749
E01002564,4.0,0.0,0.0,4.0,4805.264313,0.8324203913567324
E01002565,17.0,0.0,0.0,17.0,9790.205038,1.736429414298851
E01002567,0.0,0.0,0.0,0.0,2920.847133,0.0
E01002569,7.0,0.0,0.0,7.0,5678.425577,1.2327360647910803
E01002570,11.0,0.0,0.0,11.0,3139.630088,3.5035974594724295
E01002571,0.0,0.0,0.0,0.0,4182.11297,0.0
E01002572,3.0,0.0,0.0,3.0,7697.621622,0.38973076975177934
E01002573,0.0,1.0,0.0,1.0,3127.181801,0.31977673945282725
E01002574,1.0,0.0,0.0,1.0,2512.496864,0.39801044702915894
E01002575,11.0,0.0,0.0,11.0,4179.079326,2.632158698583172
E01002576,0.0,0.0,0.0,0.0,3795.220995,0.0
E01002577,2.0,0.0,0.0,2.0,4634.808195,0.43151731762224527
E01002578,0.0,0.0,0.0,0.0,6700.307998,0.0
E01002579,2.0,0.0,0.0,2.0,5773.522895,0.34640894933179267
E01002580,5.0,0.0,0.0,5.0,2901.543236,1.723220918428527
E01002581,3.0,0.0,0.0,3.0,4094.411045,0.7327061125588576
E01002582,0.0,0.0,0.0,0.0,3041.616988,0.0
E01002583,10.0,1.0,0.0,11.0,6317.35277,1.7412356726755975
E01002584,8.0,0.0,0.0,8.0,6191.936326,1.292002950096228
E01002585,1.0,1.0,0.0,2.0,4487.489025,0.44568354125389753
E01002586,5.0,0.0,0.0,5.0,7270.482733,0.6877122446499317
E01002587,5.0,0.0,0.0,5.0,5226.515733,0.9566602791282557
E01002588,3.0,0.0,0.0,3.0,2431.565123,1.2337732481944306
E01002589,7.0,0.0,0.0,7.0,10498.27747,0.6667760515954432
E01002590,3.0,0.0,0.0,3.0,3779.566782,0.7937417627563433
E01002591,0.0,0.0,0.0,0.0,4973.798135,0.0
E01002592,21.0,0.0,0.0,21.0,17768.70037,1.181853459325343
E01002593,13.0,0.0,0.0,13.0,5322.512281,2.4424556137534252
E01002594,3.0,0.0,0.0,3.0,6287.42114,0.47714316143295593
E01002595,1.0,0.0,0.0,1.0,3925.61605,0.2547370876986301
E01002596,0.0,0.0,0.0,0.0,4622.937939,0.0
E01002598,3.0,0.0,0.0,3.0,5498.819206,0.5455716741380713
E01002599,0.0,0.0,0.0,0.0,3807.256826,0.0
E01002600,0.0,0.0,0.0,0.0,2700.521461,0.0
E01002601,2.0,0.0,0.0,2.0,10615.14974,0.18840996584943134
E01002602,0.0,0.0,0.0,0.0,3188.805996,0.0
E01002603,0.0,0.0,0.0,0.0,4129.519244,0.0
E01002604,0.0,0.0,0.0,0.0,4243.830755,0.0
E01002605,4.0,0.0,0.0,4.0,8373.010722,0.47772541237646343
E01002606,0.0,0.0,0.0,0.0,4055.483062,0.0
E01002607,5.0,0.0,0.0,5.0,6807.330102,0.7345023562954579
E01002608,2.0,0.0,0.0,2.0,9373.505551,0.21336734577242902
E01002609,0.0,0.0,0.0,0.0,4386.619679,0.0
E01002610,0.0,0.0,0.0,0.0,17188.24171,0.0
E01002611,6.0,0.0,0.0,6.0,7181.613758,0.8354668187656661
E01002612,10.0,1.0,0.0,11.0,5330.443237,2.063618260418969
E01002613,0.0,0.0,0.0,0.0,4553.555642,0.0
E01002614,8.0,1.0,0.0,9.0,8551.391189,1.0524603308496825
E01002615,8.0,0.0,0.0,8.0,8497.686703,0.9414326839298162
E01002616,2.0,1.0,0.0,3.0,5148.768127,0.582663644196382
E01002617,0.0,0.0,0.0,0.0,6605.236126,0.0
E01002618,0.0,0.0,0.0,0.0,3323.131975,0.0
E01002619,0.0,0.0,0.0,0.0,3457.142105,0.0
E01002620,0.0,0.0,0.0,0.0,5052.964823,0.0
E01002621,4.0,0.0,0.0,4.0,5060.438045,0.7904454050084117
E01002622,4.0,0.0,0.0,4.0,4775.85495,0.8375463748119067
E01002623,7.0,0.0,0.0,7.0,4281.458709,1.634956792946616
E01002624,2.0,0.0,0.0,2.0,3595.559219,0.5562417076685616
E01002625,0.0,0.0,0.0,0.0,4357.820262,0.0
E01002626,2.0,0.0,0.0,2.0,5801.115958,0.34476125188325357
E01002627,0.0,0.0,0.0,0.0,1775.655546,0.0
E01002628,8.0,0.0,0.0,8.0,4894.409595,1.6345178810070553
E01002629,5.0,1.0,0.0,6.0,5559.853505,1.079165124513474
E01002630,8.0,0.0,0.0,8.0,5002.980502,1.5990468075583957
E01002631,1.0,0.0,0.0,1.0,3253.492487,0.3073620129739676
E01002632,0.0,0.0,0.0,0.0,6942.129559,0.0
E01002633,6.0,1.0,0.0,7.0,11401.78372,0.6139390267262499
E01002634,0.0,0.0,0.0,0.0,4833.9067,0.0
E01002635,1.0,0.0,0.0,1.0,4372.08366,0.22872389408943744
E01002636,0.0,0.0,0.0,0.0,3279.255112,0.0
E01002637,27.0,3.0,0.0,30.0,12604.98857,2.3800100915125224
E01002638,0.0,0.0,0.0,0.0,8690.033594,0.0
E01002639,0.0,0.0,0.0,0.0,3488.182149,0.0
E01002640,0.0,0.0,0.0,0.0,3140.646968,0.0
E01002641,0.0,0.0,0.0,0.0,3208.512762,0.0
E01002643,2.0,0.0,0.0,2.0,4208.528006,0.4752255413647353
E01002645,0.0,0.0,0.0,0.0,3225.229072,0.0
E01002646,0.0,0.0,0.0,0.0,3210.081969,0.0
E01002647,0.0,0.0,0.0,0.0,3111.92705,0.0
E01002649,0.0,0.0,0.0,0.0,4165.031083,0.0
E01002650,0.0,0.0,0.0,0.0,7068.708138,0.0
E01002651,0.0,0.0,0.0,0.0,2374.382322,0.0
E01002652,0.0,0.0,0.0,0.0,2708.966753,0.0
E01002653,0.0,0.0,0.0,0.0,4310.932475,0.0
E01002654,0.0,0.0,0.0,0.0,9680.717612,0.0
E01002655,0.0,0.0,0.0,0.0,3899.7181,0.0
E01002656,0.0,0.0,0.0,0.0,4336.656733,0.0
E01002657,0.0,0.0,0.0,0.0,4409.815199,0.0
E01002658,0.0,0.0,0.0,0.0,3837.607258,0.0
E01002659,0.0,0.0,0.0,0.0,5396.231091,0.0
E01002660,0.0,0.0,0.0,0.0,3723.347963,0.0
E01002661,3.0,0.0,0.0,3.0,5424.280168,0.5530687772542062
E01002662,4.0,0.0,0.0,4.0,3917.578125,1.0210389869378802
E01002663,4.0,0.0,0.0,4.0,3766.022689,1.0621284921313443
E01002665,0.0,0.0,0.0,0.0,2680.863455,0.0
E01002666,0.0,0.0,0.0,0.0,4092.192053,0.0
E01002667,2.0,0.0,0.0,2.0,5900.923197,0.33893001708898535
E01002668,7.0,0.0,0.0,7.0,5699.138645,1.2282557832035337
E01002669,0.0,0.0,0.0,0.0,6427.488528,0.0
E01002670,1.0,0.0,0.0,1.0,6956.244629,0.14375572644916537
E01002671,4.0,0.0,0.0,4.0,4913.514049,0.8140813194202794
E01002672,2.0,0.0,0.0,2.0,4161.739034,0.4805683354147573
E01002673,0.0,0.0,0.0,0.0,918.3272532,0.0
E01002674,1.0,0.0,0.0,1.0,3853.320831,0.2595164129482786
E01002675,4.0,0.0,0.0,4.0,4419.258069,0.9051293084825727
E01002676,0.0,0.0,0.0,0.0,5902.813832,0.0
E01002677,4.0,0.0,0.0,4.0,4912.910769,0.814181284390431
E01002678,10.0,2.0,0.0,12.0,25151.56317,0.4771075228562026
E01002679,7.0,2.0,0.0,9.0,8192.550224,1.0985590266672498
E01002680,5.0,0.0,0.0,5.0,6713.651124,0.7447512400705437
E01002681,2.0,0.0,0.0,2.0,5740.132582,0.34842400788295935
E01002682,7.0,0.0,0.0,7.0,6970.127033,1.004285856894511
E01002686,3.0,12.0,0.0,15.0,6391.07618,2.3470225635770783
E01002687,1.0,1.0,0.0,2.0,4029.03743,0.49639648048640744
E01002689,1.0,0.0,0.0,1.0,2901.445707,0.3446557685320148
E01002690,2.0,0.0,0.0,2.0,3522.199793,0.5678269597240874
E01002691,1.0,0.0,0.0,1.0,7550.310465,0.1324448848342821
E01002692,14.0,0.0,0.0,14.0,6696.163095,2.0907495533455194
E01002693,5.0,0.0,0.0,5.0,3899.580833,1.282189090090853
E01002694,5.0,0.0,0.0,5.0,1738.598055,2.8758803598224434
E01002695,6.0,4.0,0.0,10.0,2478.41605,4.034835071375527
E01002696,7.0,0.0,0.0,7.0,3437.105891,2.036597132002646
E01002697,4.0,0.0,0.0,4.0,2084.267077,1.9191398473546009
E01002698,0.0,0.0,0.0,0.0,2411.811686,0.0
E01002699,1.0,0.0,0.0,1.0,2197.428539,0.45507736986754405
E01002700,0.0,0.0,0.0,0.0,3677.942771,0.0
E01002701,4.0,0.0,0.0,4.0,1441.338297,2.7751985833760164
E01002702,7.0,0.0,0.0,7.0,2927.516349,2.391105348529003
E01002703,6.0,1.0,0.0,7.0,1808.623193,3.8703473598549616
E01002704,30.0,1.0,0.0,31.0,7199.408877,4.305909072484535
E01002706,5.0,0.0,0.0,5.0,3127.611917,1.5986638152971329
E01002707,22.0,2.0,0.0,24.0,3112.899119,7.709854731080991
E01002708,3.0,0.0,0.0,3.0,4676.329555,0.6415287812195263
E01002709,1.0,0.0,0.0,1.0,1634.788542,0.6116999075468196
E01002710,4.0,0.0,0.0,4.0,3127.432857,1.279004276957368
E01002711,11.0,3.0,0.0,14.0,3340.933384,4.19044572006348
E01002712,0.0,0.0,0.0,0.0,1867.241753,0.0
E01002713,8.0,0.0,0.0,8.0,2589.130184,3.089840769474417
E01002714,0.0,0.0,0.0,0.0,2369.948161,0.0
E01002715,0.0,0.0,0.0,0.0,982.2514192,0.0
E01002716,7.0,1.0,0.0,8.0,3280.475666,2.438670733916671
E01002717,1.0,0.0,0.0,1.0,2337.811287,0.4277505227050433
E01002718,1.0,2.0,0.0,3.0,1547.123119,1.9390829101817588
E01002719,4.0,0.0,0.0,4.0,3673.627902,1.088841904162998
E01002720,2.0,1.0,0.0,3.0,2485.009039,1.2072390695235615
E01002721,1.0,0.0,0.0,1.0,2174.46578,0.459883070682308
E01002722,0.0,0.0,0.0,0.0,2083.125238,0.0
E01002723,4.0,0.0,0.0,4.0,2313.592421,1.7289129942218115
E01002724,18.0,2.0,0.0,20.0,6327.28783,3.160911995369112
E01002725,3.0,0.0,0.0,3.0,1591.252067,1.8853078416771039
E01002726,8.0,1.0,0.0,9.0,3728.247318,2.414002943567597
E01002727,5.0,0.0,0.0,5.0,1851.240357,2.700891853990627
E01002728,10.0,0.0,0.0,10.0,2532.627373,3.9484687351201586
E01002729,0.0,0.0,0.0,0.0,3232.651204,0.0
E01002730,9.0,1.0,0.0,10.0,2530.205278,3.952248494203007
E01002732,4.0,0.0,0.0,4.0,2514.840895,1.590557879010473
E01002733,0.0,0.0,0.0,0.0,1985.437733,0.0
E01002734,12.0,1.0,0.0,13.0,2387.722355,5.444519113697372
E01002735,2.0,1.0,0.0,3.0,2557.094358,1.173206608748851
E01002736,0.0,0.0,0.0,0.0,1528.274302,0.0
E01002737,4.0,0.0,0.0,4.0,1540.360581,2.596794574815207
E01002738,2.0,0.0,0.0,2.0,3542.294278,0.5646058297362047
E01002739,2.0,0.0,0.0,2.0,2416.022723,0.8278067838354516
E01002740,3.0,0.0,0.0,3.0,3356.066852,0.8939035282363916
E01002741,0.0,0.0,0.0,0.0,2090.699737,0.0
E01002742,0.0,0.0,0.0,0.0,2331.506799,0.0
E01002743,3.0,0.0,0.0,3.0,1956.555813,1.5333066299806088
E01002744,0.0,0.0,0.0,0.0,1767.92308,0.0
E01002745,0.0,0.0,0.0,0.0,1942.905207,0.0
E01002747,2.0,0.0,0.0,2.0,1979.623991,1.0102928682884407
E01002748,2.0,0.0,0.0,2.0,1478.524821,1.352699644668326
E01002749,0.0,0.0,0.0,0.0,1605.162688,0.0
E01002751,4.0,0.0,0.0,4.0,1559.882554,2.5642956193995614
E01002752,0.0,0.0,0.0,0.0,1804.921409,0.0
E01002753,0.0,0.0,0.0,0.0,1469.07703,0.0
E01002754,4.0,0.0,0.0,4.0,2845.980894,1.4054908128276424
E01002755,0.0,0.0,0.0,0.0,1799.46154,0.0
E01002756,0.0,0.0,0.0,0.0,2126.709237,0.0
E01002757,0.0,0.0,0.0,0.0,1653.358124,0.0
E01002758,0.0,0.0,0.0,0.0,2117.524561,0.0
E01002759,0.0,0.0,0.0,0.0,2022.059457,0.0
E01002760,0.0,1.0,0.0,1.0,1732.575448,0.5771754420012998
E01002762,3.0,0.0,0.0,3.0,3066.888763,0.9781900263853816
E01002763,8.0,0.0,0.0,8.0,2140.570831,3.7373208511220715
E01002764,5.0,0.0,0.0,5.0,3121.08175,1.602008662541441
E01002765,4.0,0.0,0.0,4.0,2586.465404,1.5465120831749581
E01002766,4.0,0.0,0.0,4.0,2530.858787,1.58049118368294
E01002767,2.0,0.0,0.0,2.0,2566.18519,0.7793669793566222
E01002768,2.0,0.0,0.0,2.0,2315.653827,0.8636869538445048
E01002769,0.0,0.0,0.0,0.0,2571.945372,0.0
E01002770,21.0,0.0,0.0,21.0,4343.555788,4.83474853897744
E01002771,2.0,0.0,0.0,2.0,2096.611825,0.9539200228444767
E01002772,11.0,0.0,0.0,11.0,2073.4614,5.305138547551452
E01002773,0.0,0.0,0.0,0.0,1753.243659,0.0
E01002774,3.0,0.0,0.0,3.0,2505.455049,1.1973872774917225
E01002775,2.0,0.0,0.0,2.0,1881.209696,1.0631457004780396
E01002776,2.0,2.0,0.0,4.0,2423.601648,1.6504362436380058
E01002777,0.0,0.0,0.0,0.0,2324.60316,0.0
E01002778,3.0,2.0,0.0,5.0,1919.28725,2.6051337547310855
E01002779,1.0,0.0,0.0,1.0,2504.344088,0.39930615157544597
E01002780,0.0,1.0,0.0,1.0,1477.188437,0.6769617030247577
E01002781,0.0,0.0,0.0,0.0,1220.45498,0.0
E01002782,2.0,0.0,0.0,2.0,1746.66486,1.1450393523116964
E01002783,1.0,0.0,0.0,1.0,1707.223461,0.5857464021811495
E01002784,0.0,0.0,0.0,0.0,2589.558139,0.0
E01002785,1.0,0.0,0.0,1.0,2453.794065,0.4075321618320077
E01002786,4.0,0.0,0.0,4.0,1609.054977,2.485931218744181
E01002787,1.0,0.0,0.0,1.0,1796.897552,0.5565147544928037
E01002788,0.0,0.0,0.0,0.0,2293.93648,0.0
E01002789,1.0,0.0,0.0,1.0,2436.839244,0.4103676524671071
E01002790,4.0,0.0,0.0,4.0,2017.553769,1.982598957936372
E01002791,25.0,0.0,0.0,25.0,3209.191272,7.790124639227176
E01002792,2.0,0.0,0.0,2.0,2693.910575,0.7424151412301427
E01002793,2.0,1.0,0.0,3.0,2176.045223,1.3786478186625444
E01002794,11.0,0.0,0.0,11.0,4143.736579,2.6546088995489687
E01002795,12.0,0.0,0.0,12.0,3657.720799,3.2807315427904533
E01002796,0.0,0.0,0.0,0.0,1904.408699,0.0
E01002797,10.0,0.0,0.0,10.0,2804.19515,3.5660856199683537
E01002798,0.0,0.0,0.0,0.0,3576.511623,0.0
E01002799,1.0,0.0,0.0,1.0,1967.902784,0.5081551833406014
E01002800,0.0,0.0,0.0,0.0,1893.353613,0.0
E01002801,4.0,0.0,0.0,4.0,2604.156128,1.5360062159836831
E01002802,0.0,0.0,0.0,0.0,2376.663842,0.0
E01002804,1.0,0.0,0.0,1.0,2741.366016,0.36478164322585666
E01002805,10.0,0.0,0.0,10.0,2423.829197,4.125703251853352
E01002806,0.0,0.0,0.0,0.0,1895.398445,0.0
E01002807,3.0,0.0,0.0,3.0,2168.693768,1.383321169759547
E01002808,0.0,0.0,0.0,0.0,2589.684406,0.0
E01002809,3.0,0.0,0.0,3.0,1788.598553,1.6772908571172258
E01002810,4.0,0.0,0.0,4.0,1832.060515,2.183333993200547
E01002811,0.0,1.0,0.0,1.0,1794.931199,0.5571244182267957
E01002812,3.0,0.0,0.0,3.0,2304.216646,1.3019609094517408
E01002813,5.0,0.0,0.0,5.0,2836.222849,1.7629080175286322
E01002814,19.0,0.0,0.0,19.0,3360.210056,5.65440840999614
E01002815,7.0,0.0,0.0,7.0,1548.314447,4.521045459185075
E01002816,2.0,0.0,0.0,2.0,1421.380678,1.4070825859362075
E01002817,4.0,0.0,0.0,4.0,3565.388234,1.121897458979498
E01002818,13.0,6.0,0.0,19.0,5146.650837,3.691721199232385
E01002819,3.0,0.0,0.0,3.0,5244.460343,0.5720321641871552
E01002821,16.0,0.0,0.0,16.0,4447.885144,3.5972151892418562
E01002823,0.0,0.0,0.0,0.0,2408.600579,0.0
E01002824,0.0,0.0,0.0,0.0,2008.234418,0.0
E01002825,1.0,1.0,0.0,2.0,3647.549196,0.5483133722207925
E01002826,8.0,1.0,0.0,9.0,2864.152753,3.142290504783004
E01002827,5.0,0.0,0.0,5.0,4381.178656,1.1412454027987484
E01002828,3.0,0.0,0.0,3.0,2671.172167,1.1231024480796785
E01002829,0.0,0.0,0.0,0.0,1622.174487,0.0
E01002830,0.0,1.0,0.0,1.0,1682.786867,0.5942523201305683
E01002831,8.0,2.0,0.0,10.0,2166.486538,4.615768353322673
E01002832,3.0,0.0,0.0,3.0,2165.442566,1.3853980923361973
E01002833,2.0,1.0,0.0,3.0,1464.652339,2.0482676469477172
E01002834,1.0,0.0,0.0,1.0,1567.868834,0.6378084558570924
E01002835,13.0,0.0,0.0,13.0,4292.126849,3.028801444446778
E01002836,4.0,0.0,0.0,4.0,1313.868052,3.044445744693395
E01002837,0.0,0.0,0.0,0.0,1808.225668,0.0
E01002839,5.0,0.0,0.0,5.0,1998.320521,2.5021011131376953
E01002840,4.0,0.0,0.0,4.0,2344.071,1.7064329536093406
E01002841,0.0,0.0,0.0,0.0,2605.529786,0.0
E01002842,0.0,0.0,0.0,0.0,190.0122761,0.0
E01002843,5.0,0.0,0.0,5.0,1286.148871,3.887574846691289
E01002844,3.0,0.0,0.0,3.0,3036.305704,0.9880428034791848
E01002845,5.0,0.0,0.0,5.0,1563.924875,3.1970845146893647
E01002846,3.0,0.0,0.0,3.0,928.8027688,3.2299645315183088
E01002847,0.0,4.0,0.0,4.0,1292.788398,3.0940871732668507
E01002848,3.0,0.0,0.0,3.0,1361.494762,2.2034605521310113
E01002849,3.0,0.0,0.0,3.0,1255.650796,2.389199297732138
E01002850,4.0,0.0,0.0,4.0,1852.345353,2.159424533617193
E01002851,3.0,0.0,0.0,3.0,1655.034361,1.812651187608787
E01002852,2.0,0.0,0.0,2.0,8640.284896,0.23147384884564345
E01002853,0.0,0.0,0.0,0.0,1261.497536,0.0
E01002854,0.0,1.0,0.0,1.0,2271.183146,0.4402991461790286
E01002855,0.0,1.0,0.0,1.0,2607.225352,0.3835495076146375
E01002856,0.0,0.0,0.0,0.0,1916.767932,0.0
E01002857,0.0,0.0,0.0,0.0,1307.843507,0.0
E01002858,2.0,0.0,0.0,2.0,1339.595206,1.4929883229217826
E01002859,0.0,0.0,0.0,0.0,3352.12896,0.0
E01002860,0.0,0.0,0.0,0.0,3226.675482,0.0
E01002861,0.0,0.0,0.0,0.0,2380.647247,0.0
E01002862,1.0,0.0,0.0,1.0,1433.118267,0.6977791177648843
E01002863,2.0,0.0,0.0,2.0,2965.426061,0.6744393415513319
E01002864,2.0,0.0,0.0,2.0,4065.759491,0.4919130126676743
E01002865,7.0,0.0,0.0,7.0,2758.314122,2.537782025683295
E01002866,5.0,0.0,0.0,5.0,2355.208136,2.122954622809608
E01002867,6.0,0.0,0.0,6.0,2140.5974,2.802955847746054
E01002868,1.0,0.0,0.0,1.0,3637.105936,0.27494387504692136
E01002869,11.0,0.0,0.0,11.0,2091.160418,5.260237285153128
E01002870,0.0,2.0,0.0,2.0,3022.754553,0.6616481639288427
E01002871,14.0,0.0,0.0,14.0,3760.688367,3.722722712908054
E01002872,0.0,0.0,0.0,0.0,2061.9903,0.0
E01002873,8.0,0.0,0.0,8.0,2971.023246,2.692674993630797
E01002874,4.0,0.0,0.0,4.0,1608.063999,2.4874631870917225
E01002875,0.0,0.0,0.0,0.0,3313.449253,0.0
E01002876,0.0,0.0,0.0,0.0,2363.972924,0.0
E01002877,5.0,0.0,0.0,5.0,4762.636031,1.0498387799225046
E01002878,1.0,0.0,0.0,1.0,3464.685624,0.288626475393024
E01002879,4.0,0.0,0.0,4.0,1527.409337,2.618813374453007
E01002880,0.0,0.0,0.0,0.0,1313.985271,0.0
E01002881,0.0,0.0,0.0,0.0,1712.989738,0.0
E01002882,2.0,0.0,0.0,2.0,1742.397788,1.147843514135591
E01002883,5.0,0.0,0.0,5.0,2766.70744,1.8072022822911844
E01002884,4.0,1.0,0.0,5.0,1804.804927,2.7703825079373803
E01002885,2.0,0.0,0.0,2.0,1172.615954,1.705588256050625
E01002886,2.0,0.0,0.0,2.0,2896.437193,0.690503493337789
E01002887,1.0,0.0,0.0,1.0,2303.968577,0.434033697326767
E01002888,5.0,0.0,0.0,5.0,1782.135196,2.805623283363963
E01002889,3.0,0.0,0.0,3.0,2699.767922,1.1112066246707557
E01002890,0.0,0.0,0.0,0.0,3751.27189,0.0
E01002891,4.0,0.0,0.0,4.0,2557.753234,1.5638725217227114
E01002892,2.0,0.0,0.0,2.0,2003.800326,0.998103440771673
E01002893,0.0,0.0,0.0,0.0,1631.347158,0.0
E01002894,7.0,0.0,0.0,7.0,1918.152988,3.649343948992665
E01002896,1.0,0.0,0.0,1.0,2240.990288,0.4462312957600823
E01002897,2.0,0.0,0.0,2.0,1991.438025,1.0042993931483257
E01002898,1.0,0.0,0.0,1.0,2144.494291,0.46631040436749754
E01002899,2.0,0.0,0.0,2.0,1847.647766,1.0824574016777178
E01002900,10.0,0.0,0.0,10.0,3564.998674,2.8050501316960657
E01002901,3.0,0.0,0.0,3.0,4551.397754,0.6591381729631183
E01002902,8.0,2.0,0.0,10.0,2505.849497,3.9906626523149087
E01002903,0.0,0.0,0.0,0.0,2946.456058,0.0
E01002904,0.0,0.0,0.0,0.0,1861.678316,0.0
E01002905,0.0,0.0,0.0,0.0,2798.343857,0.0
E01002906,0.0,0.0,0.0,0.0,3623.203918,0.0
E01002907,0.0,2.0,0.0,2.0,1040.971942,1.9212813710977046
E01002908,0.0,0.0,0.0,0.0,2108.792192,0.0
E01002909,0.0,0.0,0.0,0.0,2330.202388,0.0
E01002910,3.0,0.0,0.0,3.0,3093.41805,0.9698010264083122
E01002911,4.0,0.0,0.0,4.0,2936.425066,1.3622006045088024
E01002912,6.0,0.0,0.0,6.0,2728.249366,2.19921246011205
E01002913,9.0,1.0,0.0,10.0,2139.130819,4.674795908309524
E01002914,6.0,0.0,0.0,6.0,4429.480819,1.3545605557796636
E01002915,0.0,0.0,0.0,0.0,5794.927183,0.0
E01002916,6.0,0.0,0.0,6.0,5253.949168,1.1419981062138818
E01002917,0.0,0.0,0.0,0.0,3364.767736,0.0
E01002918,0.0,0.0,0.0,0.0,5687.230239,0.0
E01002919,13.0,0.0,0.0,13.0,10476.87954,1.2408274763842517
E01002920,0.0,0.0,0.0,0.0,4021.073886,0.0
E01002921,2.0,0.0,0.0,2.0,3395.269115,0.5890549267992267
E01002922,0.0,0.0,0.0,0.0,4253.824414,0.0
E01002923,0.0,0.0,0.0,0.0,2113.873573,0.0
E01002924,0.0,0.0,0.0,0.0,3763.130566,0.0
E01002925,2.0,0.0,0.0,2.0,3487.277527,0.573513287805499
E01002926,0.0,0.0,0.0,0.0,4439.844594,0.0
E01002927,0.0,0.0,0.0,0.0,2799.480313,0.0
E01002928,2.0,0.0,0.0,2.0,3891.16305,0.5139851438504999
E01002929,2.0,0.0,0.0,2.0,5207.388107,0.3840697022969177
E01002930,6.0,0.0,0.0,6.0,4690.810238,1.279096722223876
E01002931,3.0,0.0,0.0,3.0,3426.406518,0.8755528523075266
E01002932,0.0,0.0,0.0,0.0,3042.17167,0.0
E01002933,0.0,0.0,0.0,0.0,2806.16679,0.0
E01002934,1.0,0.0,0.0,1.0,3242.233043,0.30842940243268624
E01002935,3.0,0.0,0.0,3.0,3760.410408,0.7977852613155515
E01002937,0.0,0.0,0.0,0.0,2553.401817,0.0
E01002938,0.0,0.0,0.0,0.0,4657.476914,0.0
E01002939,0.0,0.0,0.0,0.0,5406.198003,0.0
E01002940,1.0,0.0,0.0,1.0,4779.074034,0.20924555528657876
E01002941,3.0,0.0,0.0,3.0,7233.05508,0.4147624989467106
E01002942,0.0,0.0,0.0,0.0,3621.188843,0.0
E01002943,0.0,0.0,0.0,0.0,3756.697839,0.0
E01002944,0.0,0.0,0.0,0.0,4811.626924,0.0
E01002945,0.0,0.0,0.0,0.0,5498.128126,0.0
E01002946,1.0,0.0,0.0,1.0,5880.216139,0.170061776023434
E01002947,0.0,0.0,0.0,0.0,4173.699801,0.0
